AccX1;AccY1;AccZ1;GyrX1;GyrY1;GyrZ1;AccX2;AccY2;AccZ2;GyrX2;GyrY2;GyrZ2;AccX3;AccY3;AccZ3;GyrX3;GyrY3;GyrZ3;AccX4;AccY4;AccZ4;GyrX4;GyrY4;GyrZ4;AccX5;AccY5;AccZ5;GyrX5;GyrY5;GyrZ5;AccX6;AccY6;AccZ6;GyrX6;GyrY6;GyrZ6;AccX7;AccY7;AccZ7;GyrX7;GyrY7;GyrZ7;AccX8;AccY8;AccZ8;GyrX8;GyrY8;GyrZ8;AccX9;AccY9;AccZ9;GyrX9;GyrY9;GyrZ9;AccX10;AccY10;AccZ10;GyrX10;GyrY10;GyrZ10;AccX11;AccY11;AccZ11;GyrX11;GyrY11;GyrZ11;AccX12;AccY12;AccZ12;GyrX12;GyrY12;GyrZ12;AccX13;AccY13;AccZ13;GyrX13;GyrY13;GyrZ13;AccX14;AccY14;AccZ14;GyrX14;GyrY14;GyrZ14;AccX15;AccY15;AccZ15;GyrX15;GyrY15;GyrZ15;AccX16;AccY16;AccZ16;GyrX16;GyrY16;GyrZ16;AccX17;AccY17;AccZ17;GyrX17;GyrY17;GyrZ17;AccX18;AccY18;AccZ18;GyrX18;GyrY18;GyrZ18;AccX19;AccY19;AccZ19;GyrX19;GyrY19;GyrZ19;AccX20;AccY20;AccZ20;GyrX20;GyrY20;GyrZ20;Label
-45,39007092;-93,61702128;-62,41134752;90,10797631;-5,213050041;-22,0945083;-45,39007092;-76,24113475;-62,58865248;47,89272031;-2,786485545;-12,4463021;-43,73522459;-69,73995272;-62,76595745;26,61480707;-4,175858199;-8,874182437;-44,85815603;-62,85460993;-60,81560284;15,07604783;-3,396029258;-6,995239754;-43,68794326;-58,22695035;-59,64539007;8,301404853;-3,313595727;-5,417392314;-43,40425532;-46,87943262;-58,93617021;-13,80006966;-2,84918147;-1,60455126;-43,33333333;-43,75886525;-55,53191489;-23,02333682;-3,666550563;-0,536398467;-43,54609929;-39,0070922;-50,63829787;-27,73249739;-3,271798444;0,392430048;-41,41843972;-39,0070922;-46,66666667;-27,15197957;-4,223847672;0,657146174;-41,20567376;-40,07092199;-41,4893617;-26,71078602;-4,186694532;0,118425636;-39,71631206;-41,41843972;-34,96453901;-24,46766516;-4,339951237;0,104493208;-39,0070922;-40,42553191;-30,63829787;-17,94728898;-4,033437827;-1,014745153;-37,87234043;-41,20567376;-28,0141844;-11,47335423;-3,206780448;-1,743875537;-38,08510638;-38,72340426;-26,09929078;-7,470103332;-2,923487751;-2,672704052;-38,22695035;-36,17021277;-25,95744681;-4,442122373;-2,858469755;-2,900267038;-38,29787234;-33,19148936;-26,5248227;-1,395564844;-3,044235458;-3,295019157;-38,08510638;-31,06382979;-28,0141844;1,29803785;-2,895622896;-3,740856844;-38,29787234;-30,07092199;-30,21276596;3,675838848;-3,188203878;-4,395680947;-38,79432624;-31,20567376;-32,83687943;4,367816092;-3,527226286;-4,762568211;-39,0070922;-31,91489362;-35,17730496;3,420411007;-3,327528155;-5,03192848;tilt_left
-37,94326241;-34,39716312;-39,0070922;-8,881922675;-4,423545803;-1,242308139;-40,42553191;-31,56028369;-39,0070922;-3,053523743;-3,843027981;-2,879368397;-39,47990544;-32,38770686;-38,65248227;0,150934634;-3,177367545;-3,657262278;-39,71631206;-33,95390071;-38,74113475;3,216068733;-3,697898525;-4,586090793;-39,78723404;-36,09929078;-39,71631206;2,742366191;-3,740856844;-4,641820504;-40,14184397;-37,65957447;-40,28368794;3,062812028;-3,675838848;-4,846162777;-39,92907801;-39,92907801;-40,28368794;0,907929873;-3,685127133;-4,428189945;-40,42553191;-40,92198582;-40,9929078;-0,629281319;-4,061302682;-4,186694532;-40,35460993;-41,41843972;-40,92198582;-3,220712876;-3,657262278;-3,527226286;-40,21276596;-40,92198582;-40,56737589;-4,247068385;-3,573667712;-3,332172298;-41,91489362;-50,9929078;-45,88652482;19,58667131;-3,202136306;-7,535121328;-42,26950355;-55,53191489;-51,63120567;17,25531174;-3,360037153;-7,80912574;-42,9787234;-58,0141844;-53,19148936;10,67456171;-3,810518983;-6,499477534;-44,32624113;-57,58865248;-57,09219858;8,965517241;-3,685127133;-6,42052711;-44,75177305;-57,30496454;-60,14184397;7,80912574;-3,383257866;-5,863230001;-44,25531915;-46,31205674;-57,30496454;-19,7817253;-3,48078486;-1,223731569;-44,11347518;-42,34042553;-52,69503546;-24,61627772;-3,545802856;0,596772321;-43,54609929;-38,72340426;-50,28368794;-25,4429351;-3,592244282;0,982236155;-41,34751773;-40;-44,89361702;-29,58086613;-3,880181122;1,739231394;-40,35460993;-40,07092199;-38,22695035;-33,22187391;-4,298153953;1,711366539;tilt_left
-36,17021277;-43,97163121;-30,14184397;-23,55741321;-0,452803901;0,127713921;-36,5248227;-33,86524823;-16,4893617;-12,91071636;-1,253918495;0,417972832;-37,11583924;-28,72340426;-18,321513;-3,48697705;-2,759394713;-2,473005921;-36,96808511;-26,59574468;-19,14893617;2,885173575;-2,322071288;-4,127481714;-37,87234043;-26,95035461;-23,4751773;4,284221526;-2,189713224;-4,228491815;-37,73049645;-23,82978723;-23,97163121;13,05700685;-3,253221874;-5,863230001;-38,58156028;-26,09929078;-32,05673759;15,10042958;-3,843027981;-7,330779055;-39,07801418;-30,21276596;-35,74468085;11,31080924;-3,183559735;-6,350864972;-39,14893617;-33,26241135;-39,5035461;7,191454778;-4,149541391;-5,496342738;-39,71631206;-34,96453901;-39,14893617;6,230117265;-4,158829676;-5,552072449;-40,28368794;-37,73049645;-41,13475177;2,477650064;-3,754789272;-4,822942064;-40,21276596;-39,14893617;-40,56737589;-0,299547196;-3,378613723;-4,158829676;-40,42553191;-39,5035461;-40,70921986;-0,582839893;-3,578311854;-4,065946825;-41,13475177;-40,28368794;-40,78014184;-1,49773598;-3,383257866;-3,810518983;-40;-40,92198582;-40,78014184;-2,756298618;-3,401834436;-3,573667712;-40;-41,34751773;-40,63829787;-3,759433415;-3,513293858;-3,415766864;-40,14184397;-40,9929078;-40,70921986;-3,819807268;-3,578311854;-3,350748868;-40,42553191;-40,63829787;-40,35460993;-3,592244282;-3,587600139;-3,46220829;-39,92907801;-40,78014184;-40,28368794;-3,151050737;-3,383257866;-3,545802856;-40,28368794;-41,06382979;-40,63829787;-3,78729827;-3,80587484;-3,471496575;tilt_left
-46,80851064;-95,74468085;-62,76595745;92,15139905;-4,957622199;-24,09148961;-47,16312057;-77,30496454;-62,94326241;49,08858702;-3,587600139;-13,95564844;-44,08983452;-68,321513;-63,23877069;30,33786137;-3,765625605;-10,28290569;-45,30141844;-63,65248227;-62,5;17,8044816;-3,779171021;-8,760013932;-45,81560284;-57,5177305;-61,27659574;11,38975967;-3,406478579;-6,378729827;-45,03546099;-46,5248227;-61,56028369;-12,99198885;-3,647973993;-0,708231743;-43,97163121;-42,05673759;-56,87943262;-23,06048996;-3,703703704;0,763961454;-44,32624113;-39,5035461;-52,41134752;-29,10716359;-3,304307442;1,771740392;-42,12765957;-37,65957447;-47,30496454;-28,98641588;-3,78729827;2,630906769;-39,92907801;-40,35460993;-42,34042553;-29,50191571;-4,121676535;1,098339719;-38,15602837;-41,34751773;-34,96453901;-27,21235342;-3,615464995;-0,318123766;-38,22695035;-42,05673759;-31,27659574;-18,5278068;-3,053523743;-1,562753977;-37,44680851;-42,26950355;-28,15602837;-11,51050737;-3,151050737;-2,394055498;-37,5177305;-40,85106383;-25,81560284;-9,220945083;-2,384767212;-2,937420179;-37,58865248;-37,0212766;-24,75177305;-5,231626611;-2,333681644;-2,821316614;-37,73049645;-34,96453901;-25,95744681;-1,76709625;-2,41727621;-2,654127482;-37,0212766;-32,62411348;-27,09219858;-0,188087774;-3,652618135;-3,550446999;-38,22695035;-30,42553191;-27,73049645;0,457448044;-3,736212702;-4,265644955;-38,0141844;-30,07092199;-31,13475177;1,613839545;-3,420411007;-4,502496227;-38,58156028;-30,4964539;-33,54609929;2,565888773;-4,349239522;-4,878671775;tilt_left
-39,71631206;-32,9787234;-39,71631206;5,096946476;-1,915708812;-5,120167189;-39,36170213;-33,86524823;-38,12056738;5,224660397;-3,134796238;-5,154998258;-39,71631206;-34,27895981;-39,47990544;4,756376021;-2,751654476;-4,570610318;-40,07092199;-35,9929078;-40,07092199;3,674677813;-3,239289446;-4,690584001;-40,14184397;-36,45390071;-40,07092199;2,291884361;-3,062812028;-4,41890166;-40,42553191;-37,87234043;-40,14184397;1,200510856;-3,378613723;-4,21920353;-40,28368794;-39,36170213;-40,85106383;0,011610356;-3,443631719;-4,014861256;-40,21276596;-40,56737589;-40,78014184;-1,873911529;-3,722280274;-4,061302682;-39,92907801;-40,63829787;-40,56737589;-3,123185882;-3,434343434;-3,411122721;-40,56737589;-40,63829787;-40,78014184;-3,341460583;-4,000928829;-3,592244282;-40,85106383;-51,41843972;-44,60992908;10,30767445;-3,754789272;-6,104725415;-42,12765957;-53,54609929;-46,80851064;12,01207477;-3,466852432;-6,313711831;-42,19858156;-56,24113475;-50,07092199;10,00116104;-3,448275862;-6,290491118;-42,69503546;-56,87943262;-52,4822695;9,833971903;-3,46220829;-6,346220829;-43,54609929;-57,58865248;-55,03546099;8,895855103;-3,281086729;-6,206896552;-43,68794326;-47,94326241;-55,03546099;-8,059909439;-3,253221874;-2,86775804;-43,4751773;-45,03546099;-54,04255319;-13,88366423;-3,527226286;-2,096830373;-43,33333333;-42,41134752;-51,41843972;-13,62359224;-3,48078486;-1,358411703;-43,19148936;-41,70212766;-49,85815603;-16,16858238;-3,48078486;-1,311970277;-41,9858156;-41,06382979;-47,09219858;-18,84825264;-3,401834436;-0,211308487;tilt_left
-36,87943262;-40,78014184;-36,5248227;-16,08034367;-5,538140021;-2,473005921;-37,76595745;-41,4893617;-33,86524823;-14,62904911;-4,539649367;-2,136305585;-38,17966903;-41,01654846;-32,50591017;-15,10507373;-4,369364139;-2,202097604;-38,74113475;-40,5141844;-31,11702128;-12,34761407;-3,790781377;-2,362707535;-38,43971631;-39,64539007;-30,70921986;-10,13119703;-3,62475328;-2,435852781;-39,0070922;-38,86524823;-28,79432624;-8,129571578;-2,969929177;-2,226866365;-39,0070922;-37,37588652;-28,93617021;-5,022640195;-3,13711831;-2,946708464;-38,22695035;-35,67375887;-29,29078014;-3,308951585;-2,668059909;-2,779519331;-37,94326241;-33,40425532;-30,63829787;-3,485429003;-3,657262278;-3,322884013;-38,5106383;-32,05673759;-30,14184397;-2,616974341;-3,276442587;-3,824451411;-38,22695035;-31,27659574;-32,34042553;-0,550330895;-3,494717288;-4,488563799;-38,22695035;-30,56737589;-33,26241135;0,243817485;-3,689771276;-4,479275514;-39,85815603;-30,85106383;-34,96453901;2,770231046;-4,000928829;-5,152676187;-39,43262411;-32,55319149;-36,31205674;3,086032741;-3,113897597;-4,743991641;-39,64539007;-33,61702128;-38,79432624;3,062812028;-3,945199118;-4,753279926;-40,56737589;-34,60992908;-39,57446809;2,644839197;-3,504005573;-4,52571694;-40,42553191;-36,17021277;-40,07092199;1,344479276;-3,062812028;-4,209915244;-39,5035461;-37,73049645;-40,07092199;0,35992105;-3,485429003;-4,177406246;-40,21276596;-38,65248227;-40,42553191;0,062695925;-3,564379426;-4,005572971;-40,42553191;-39,43262411;-40,70921986;-1,089051434;-3,243933589;-3,680482991;tilt_left
-47,16312057;-92,55319149;-59,21985816;43,96841983;-4,261000813;-11,22721468;-44,5035461;-70,92198582;-53,90070922;21,31661442;-3,959131545;-7,836990596;-41,96217494;-64,18439716;-52,00945626;14,66388018;-4,926661249;-7,449978714;-42,90780142;-60,0177305;-51,68439716;7,871821665;-3,831417625;-6,205735516;-43,33333333;-56,66666667;-51,41843972;6,68988738;-4,168117961;-5,621734587;-42,55319149;-46,80851064;-50,56737589;-1,883199814;-3,926622547;-3,940554975;-42,12765957;-46,31205674;-51,41843972;-3,327528155;-3,578311854;-3,513293858;-43,82978723;-43,54609929;-52,19858156;-6,866364797;-2,844537327;-2,486938349;-42,83687943;-41,06382979;-51,4893617;-7,256472774;-3,48078486;-2,25473122;-42,19858156;-41,27659574;-50,78014184;-12,3092999;-2,681992337;-1,488447695;-41,77304965;-40,56737589;-47,80141844;-18,65319865;-2,821316614;-0,675722745;-41,4893617;-39,21985816;-43,75886525;-21,13781493;-3,452920005;-0,202020202;-40,35460993;-40,14184397;-39,29078014;-20,84523395;-3,801230698;-0,856844305;-39,29078014;-41,27659574;-35,46099291;-19,63311274;-3,090676884;-1,474515268;-38,86524823;-40,56737589;-31,77304965;-17,88691513;-3,313595727;-1,381632416;-38,29787234;-39,14893617;-28,5106383;-13,28456984;-3,127830024;-2,106118658;-38,43971631;-37,0212766;-26,95035461;-10,02902589;-2,84918147;-3,146406595;-37,5177305;-33,97163121;-27,23404255;-6,764193661;-2,640195054;-2,700568907;-38,29787234;-31,70212766;-27,37588652;-4,363171949;-3,411122721;-3,099965169;-38,0141844;-28,58156028;-28,0141844;0,954371299;-3,638685708;-4,651108789;tilt_left
-37,94326241;-29,43262411;-39,0070922;1,056542436;-2,496226634;-2,101474515;-40,24822695;-30,85106383;-38,65248227;8,487170556;-4,098455823;-4,655752932;-39,0070922;-32,74231678;-39,0070922;7,388056813;-3,688223228;-4,802817446;-39,89361702;-34,84042553;-40,07092199;6,03158017;-3,941716011;-4,458376872;-39,71631206;-35,24822695;-40,07092199;4,409613375;-3,810518983;-4,40032509;-40,56737589;-37,37588652;-40,28368794;4,061302682;-4,010217114;-4,846162777;-40,21276596;-38,93617021;-40,92198582;0,52246604;-3,657262278;-4,09381168;-41,13475177;-39,78723404;-40,85106383;-1,613839545;-3,634041565;-3,740856844;-40,07092199;-39,57446809;-39,92907801;-2,946708464;-3,46220829;-3,824451411;-40,4964539;-40,07092199;-40,28368794;-2,751654476;-3,573667712;-3,634041565;-41,34751773;-51,34751773;-44,25531915;14,62672704;-5,180541043;-6,281202833;-41,9858156;-54,25531915;-47,73049645;12,91303843;-5,106234761;-5,60780216;-42,55319149;-56,24113475;-49,64539007;10,26587716;-4,084523395;-5,143387902;-44,32624113;-57,09219858;-53,26241135;11,17612911;-3,880181122;-4,702194357;-44,39716312;-56,59574468;-57,16312057;11,18541739;-3,569023569;-5,259491466;-43,12056738;-45,74468085;-57,37588652;-9,267386509;-1,80424939;-2,668059909;-43,26241135;-42,05673759;-56,80851064;-10,57239057;-1,771740392;-3,225357018;-42,9787234;-41,13475177;-56,5248227;-14,21804249;-2,68663648;-2,25473122;-42,19858156;-39,29078014;-52,76595745;-23,76175549;-2,821316614;-1,223731569;-40,78014184;-39,92907801;-47,37588652;-29,15824916;-3,712991989;0,596772321;tilt_left
-39,71631206;-42,90780142;-23,40425532;-20,30651341;-2,496226634;-2,171136654;-37,23404255;-44,32624113;-23,58156028;-9,45083014;-3,297341228;-4,319052595;-37,47044917;-43,26241135;-23,40425532;-7,720887031;-2,364642595;-3,843027981;-37,32269504;-41,31205674;-24,37943262;-7,157784744;-2,879368397;-3,883664228;-37,65957447;-39,36170213;-24,53900709;-7,693022176;-2,463717636;-3,490073145;-37,09219858;-35,67375887;-24,68085106;-3,62475328;-2,747010333;-3,666550563;-38,08510638;-31,4893617;-26,59574468;-4,024149541;-2,747010333;-3,387902009;-37,94326241;-28,08510638;-28,0141844;-3,685127133;-2,751654476;-3,164983165;-37,37588652;-25,88652482;-29,43262411;1,084407291;-3,369325438;-3,782654127;-38,36879433;-25,74468085;-32,05673759;6,898873795;-4,019505399;-5,296644607;-38,22695035;-28,08510638;-34,96453901;9,072332521;-3,884825264;-5,705329154;-38,93617021;-31,41843972;-37,30496454;10,73029142;-4,302798096;-5,812144433;-40;-34,89361702;-39,57446809;10,66062928;-4,892604203;-6,230117265;-41,06382979;-37,94326241;-40,78014184;5,993265993;-4,038081969;-5,398815744;-40,21276596;-40,07092199;-41,13475177;1,042610008;-3,940554975;-4,168117961;-41,06382979;-40,63829787;-41,34751773;-1,753163822;-3,898757692;-3,889469407;-40,42553191;-40,78014184;-40,70921986;-4,038081969;-3,33681644;-3,392546151;-40,28368794;-40,42553191;-40,28368794;-4,261000813;-3,420411007;-3,33681644;-40,63829787;-40,35460993;-40,42553191;-3,986996401;-3,448275862;-3,490073145;-40,28368794;-40,35460993;-40,63829787;-3,490073145;-3,392546151;-3,522582143;tilt_left
-58,5106383;13,4751773;-39,71631206;-66,14420063;-0,661790317;7,117148496;-53,0141844;-2,482269504;-44,32624113;-40,34598862;-2,949030535;1,579008476;-47,5177305;-8,983451537;-46,09929078;-30,92611943;-3,130926119;-1,319710515;-47,42907801;-11,61347518;-48,67021277;-21,27017299;-5,520724486;-0,94624405;-44,04255319;-17,44680851;-50,92198582;-17,16707303;-4,985487054;-2,603041913;-44,46808511;-28,36879433;-54,39716312;-5,612446302;-5,110878904;-3,587600139;-42,90780142;-29,0070922;-54,96453901;3,49936143;-5,254847324;-4,795077209;-44,46808511;-33,19148936;-54,11347518;14,10193893;-3,629397423;-5,612446302;-43,04964539;-38,5106383;-51,34751773;15,79240683;0,225240915;-5,487054453;-42,90780142;-37,37588652;-45,31914894;20,44583769;-0,401718333;-7,182166493;-37,23404255;-38,93617021;-41,77304965;15,7134564;-3,494717288;-6,866364797;-42,4822695;-44,68085106;-35,24822695;13,15453384;-1,191222571;-4,901892488;-34,60992908;-42,26950355;-35,10638298;9,708580053;-1,655636828;-5,134099617;-38,29787234;-45,67375887;-29,71631206;3,360037153;-4,915824916;-6,281202833;-37,44680851;-48,86524823;-30,21276596;-3,917334262;-5,524207593;-0,610704749;-41,91489362;-45,67375887;-28,08510638;1,739231394;-3,699059561;-3,220712876;-35,03546099;-47,58865248;-29,57446809;-3,91269012;-4,451410658;-2,431208638;-44,32624113;-50,4964539;-28,5106383;-3,870892836;-5,366306746;-2,807384187;-37,73049645;-51,27659574;-33,40425532;-9,109485661;-4,010217114;-2,222222222;-41,06382979;-52,12765957;-33,97163121;-6,25798212;-2,52409149;-3,815163126;tilt_right
-42,55319149;-41,13475177;-40,78014184;-14,57099733;-2,240798793;-8,719377685;-39,53900709;-40,42553191;-38,82978723;-13,06165099;-2,670381981;-5,491698595;-41,25295508;-44,20803783;-40,89834515;-9,330856457;-4,555129842;-2,643291149;-39,36170213;-43,43971631;-39,71631206;-11,88900499;-3,372808545;-3,332172298;-39,78723404;-43,04964539;-40,4964539;-11,12968768;-3,959131545;-3,364681296;-39,64539007;-42,90780142;-40,56737589;-9,36026936;-4,344595379;-1,91106467;-39,71631206;-42,69503546;-40,78014184;-7,576918611;-3,977708116;-2,733077905;-39,14893617;-40,35460993;-40,14184397;-7,874143736;-3,559735284;-3,689771276;-40,78014184;-40;-40,9929078;-4,795077209;-3,629397423;-3,541158714;-39,64539007;-39,07801418;-39,78723404;-3,01172646;-3,230001161;-3,986996401;-41,41843972;-27,80141844;-44,25531915;-16,67943806;-4,813653779;-0,336700337;-41,56028369;-25,39007092;-47,0212766;-23,84999419;-5,942180425;-0,717520028;-43,26241135;-22,4822695;-51,20567376;-20,4690584;-5,761058865;-0,25310577;-42,9787234;-19,57446809;-54,46808511;-19,47521189;-3,880181122;-1,999303379;-46,73758865;-20,21276596;-59,5035461;-10,81388599;-4,089167537;-0,318123766;-41,91489362;-30,28368794;-56,45390071;10,49344015;-1,771740392;-7,758040172;-44,11347518;-33,33333333;-53,04964539;20,00464414;-1,739231394;-7,558342041;-41,84397163;-36,45390071;-47,30496454;19,73992802;-1,330546848;-8,649715546;-39,43262411;-39,85815603;-43,90070922;20,63624753;-4,242424242;-7,428306049;-36,31205674;-39,14893617;-35,74468085;11,9284802;-3,021014745;-7,163589922;tilt_right
-46,45390071;-49,64539007;-32,26950355;13,96725879;-5,816788575;-10,57703471;-41,13475177;-55,14184397;-34,21985816;-2,496226634;-5,596191803;-4,737025427;-41,84397163;-50,47281324;-29,3144208;0,104493208;-4,284221526;-2,643291149;-41,04609929;-47,87234043;-30,31914894;-4,528039011;-4,191338674;-3,761755486;-40,28368794;-48,08510638;-30,56737589;0,350632764;-3,847672124;-4,038081969;-39,5035461;-49,43262411;-31,06382979;-8,580053408;-3,638685708;-1,544177406;-40,28368794;-45,39007092;-31,4893617;-5,496342738;-2,853825612;-2,765586904;-38,65248227;-47,37588652;-33,90070922;0,554975038;-2,86775804;-6,123301985;-39,57446809;-52,26950355;-34,60992908;-2,551956345;-2,770231046;-3,383257866;-39,64539007;-52,4822695;-36,59574468;-6,875653083;-3,216068733;-2,719145478;-38,93617021;-51,13475177;-37,58865248;0,457448044;-2,54266806;-5,138743759;-38,29787234;-55,17730496;-38,43971631;-2,194357367;-3,615464995;-3,429699292;-40,35460993;-54,18439716;-41,27659574;-17,687217;-3,169627308;-0,229885057;-39,78723404;-49,07801418;-41,34751773;-13,28456984;-3,91269012;-2,361546499;-39,5035461;-46,5248227;-40,85106383;-12,99198885;-3,726924417;-2,88633461;-39,92907801;-44,75177305;-41,4893617;-16,15000581;-4,321374666;-1,288749565;-40,56737589;-40,07092199;-40,07092199;-13,3681644;-3,411122721;-2,714501335;-38,93617021;-38,0141844;-38,79432624;-5,115523047;-3,685127133;-3,824451411;-39,57446809;-38,08510638;-39,85815603;-4,172762104;-3,977708116;-3,183559735;-40,35460993;-38,43971631;-40,14184397;-3,745500987;-3,657262278;-3,513293858;tilt_right
-48,93617021;13,4751773;-49,64539007;-85,37095089;-4,307442238;11,62196679;-43,26241135;-3,191489362;-50,70921986;-48,70544526;-3,332172298;4,388714734;-44,08983452;-10,52009456;-52,36406619;-33,81322807;-3,873988931;2,000851426;-43,79432624;-15,60283688;-52,39361702;-20,17299431;-3,784976199;-0,307674446;-42,90780142;-18,43971631;-54,04255319;-15,85742482;-4,061302682;-1,386276559;-42,90780142;-28,93617021;-56,87943262;-4,980842912;-3,884825264;-2,747010333;-42,9787234;-31,13475177;-55,81560284;10,34947173;-4,40032509;-5,877162429;-43,54609929;-37,16312057;-53,90070922;19,10832463;-4,172762104;-7,855567166;-42,62411348;-38,65248227;-51,84397163;12,73656101;-3,754789272;-6,411238825;-42,69503546;-43,04964539;-46,87943262;16,58655521;-3,15569488;-7,739463602;-40,35460993;-42,55319149;-39,43262411;32,35341925;-2,273307791;-10,57703471;-38,29787234;-43,19148936;-31,41843972;21,08208522;-2,695924765;-8,143504006;-37,37588652;-40,9929078;-29,07801418;14,32021363;-2,407987925;-6,68988738;-36,24113475;-47,09219858;-24,25531915;8,306048996;-2,352258214;-6,141878556;-35,81560284;-47,87234043;-24,25531915;-3,935910832;-4,098455823;-2,259375363;-36,31205674;-49,5035461;-24,60992908;-15,25368629;-4,767212353;-1,418785557;-39,0070922;-51,91489362;-30,14184397;-15,42087542;-4,014861256;-1,502380123;-39,43262411;-53,75886525;-31,4893617;-14,26448392;-4,070590967;-0,842911877;-39,36170213;-50,85106383;-35,46099291;-6,244049692;-3,954487403;-3,053523743;-41,34751773;-49,85815603;-36,31205674;-1,855334959;-2,589109486;-4,312086381;tilt_right
-37,94326241;-54,25531915;-43,61702128;-7,860211308;-7,929873447;-1,102983862;-38,82978723;-52,4822695;-42,90780142;-16,01068153;-2,972251248;0,139324277;-39,95271868;-48,69976359;-42,6713948;-20,06656604;-5,654243585;0,468284376;-38,29787234;-45,92198582;-40,07092199;-13,39835133;-4,348078486;-1,619644723;-40,07092199;-44,96453901;-41,20567376;-12,3975386;-4,154185533;-1,455938697;-40,78014184;-42,12765957;-40,92198582;-12,97341228;-3,610820852;-1,567398119;-40,63829787;-39,21985816;-39,07801418;-8,575409265;-3,921978405;-2,844537327;-40,42553191;-38,65248227;-38,86524823;-2,426564496;-2,681992337;-4,042726112;-41,91489362;-39,21985816;-40,4964539;-3,861604551;-2,70521305;-3,578311854;-41,06382979;-39,07801418;-40,07092199;-3,016370603;-2,793451759;-3,801230698;-40,63829787;-27,30496454;-41,63120567;-18,82503193;-2,584465343;-1,288749565;-41,27659574;-25,03546099;-44,82269504;-19,79565773;-3,819807268;-0,629281319;-41,9858156;-21,41843972;-47,44680851;-19,75850459;-3,973063973;-0,736096598;-41,84397163;-18,43971631;-48,72340426;-10,15441774;-4,07523511;-2,695924765;-42,69503546;-19,5035461;-52,12765957;-14,85429003;-4,451410658;-1,683501684;-44,53900709;-31,20567376;-53,33333333;-0,926506444;-4,107744108;-3,471496575;-42,90780142;-30,42553191;-53,26241135;10,62347614;-3,629397423;-6,829211657;-42,34042553;-36,5248227;-51,34751773;15,83420411;-3,164983165;-7,405085336;-42,12765957;-40,21276596;-49,36170213;5,918959712;-3,880181122;-4,966910484;-41,56028369;-39,71631206;-44,68085106;12,18390805;-3,072100313;-6,833855799;tilt_right
-36,87943262;-39,36170213;-42,19858156;-21,46754905;-0,731452456;1,520956693;-35,28368794;-37,76595745;-35,81560284;-7,442238477;-4,365494021;-2,171136654;-39,36170213;-35,93380615;-40,54373522;-5,545880259;-4,090715585;-3,308951585;-38,29787234;-40,42553191;-35,63829787;-1,526761872;-2,774875189;-2,983861605;-38,5106383;-36,17021277;-39,14893617;-3,93126669;-3,694415419;-3,123185882;-41,20567376;-42,9787234;-38,5106383;-0,726808313;-6,192964124;-5,087658191;-39,85815603;-41,4893617;-35,81560284;1,465226982;-3,517938001;-2,709857193;-44,25531915;-66,45390071;-32,26950355;-8,213166144;-1,599907117;0,86613259;-39,21985816;-41,27659574;-41,91489362;-8,338557994;-3,420411007;-0,912574016;-44,04255319;-42,83687943;-39,57446809;-10,97178683;-2,807384187;-1,349123418;-37,87234043;-32,9787234;-35,74468085;-0,736096598;-2,361546499;-2,997794032;-43,40425532;-42,4822695;-36,31205674;-1,878555672;-1,070474864;-3,745500987;-32,05673759;-18,93617021;-37,87234043;16,40543365;-2,407987925;-12,38360618;-40,4964539;-48,65248227;-30,85106383;-2,700568907;-5,422036457;-5,120167189;-37,5177305;-48,65248227;-28,93617021;5,505631023;-3,996284686;-5,561360734;-39,64539007;-54,46808511;-33,26241135;-4,065946825;-1,395564844;-2,649483339;-36,24113475;-47,09219858;-35,39007092;-7,419017764;-5,268779752;-4,56287008;-42,41134752;-47,73049645;-35,03546099;-13,8697318;-5,208405898;-1,107628004;-40,14184397;-45,67375887;-37,30496454;-2,747010333;-4,042726112;-3,685127133;-39,21985816;-46,87943262;-36,45390071;-5,765703007;-3,810518983;-2,997794032;tilt_right
